CustomerID,Recency,Frequency,Monetary,Cluster,Persona,Recommended_Action
14766,8,11.0,6375.729999999999,1,Recent active customers,Upsell and crosse sell opportunities
14767,474,1.0,382.80999999999983,0,High value loyal customers,Retention and Premium Offers
14768,17,1.9999999999999996,192.60000000000008,2,At-risk customers,Win back campaigns
14769,3,16.999999999999996,15514.109999999999,1,Recent active customers,Upsell and crosse sell opportunities
14770,232,8.000000000000002,3637.640000000001,1,Recent active customers,Upsell and crosse sell opportunities
14771,621,1.9999999999999996,594.62,0,High value loyal customers,Retention and Premium Offers
14772,112,1.0,139.25999999999993,2,At-risk customers,Win back campaigns
14773,593,1.0,140.55000000000007,0,High value loyal customers,Retention and Premium Offers
14774,529,1.0,241.4499999999999,0,High value loyal customers,Retention and Premium Offers
14775,58,3.0,1011.9,2,At-risk customers,Win back campaigns
14776,51,14.999999999999998,3708.3000000000025,1,Recent active customers,Upsell and crosse sell opportunities
14777,404,1.0,307.5600000000001,0,High value loyal customers,Retention and Premium Offers
14778,127,1.9999999999999996,730.8600000000004,2,At-risk customers,Win back campaigns
14779,281,3.0,386.15000000000015,2,At-risk customers,Win back campaigns
14780,55,1.9999999999999996,447.68000000000006,2,At-risk customers,Win back campaigns
14782,320,1.0,200.09999999999997,0,High value loyal customers,Retention and Premium Offers
14783,659,1.0,307.29999999999995,0,High value loyal customers,Retention and Premium Offers
14784,26,3.0,449.9299999999999,2,At-risk customers,Win back campaigns
14785,10,1.9999999999999996,77.40000000000003,2,At-risk customers,Win back campaigns
14786,550,1.0,90.95999999999998,0,High value loyal customers,Retention and Premium Offers
14787,471,1.0,110.64999999999996,0,High value loyal customers,Retention and Premium Offers
14788,7,3.0,1156.3200000000002,2,At-risk customers,Win back campaigns
14789,29,1.0,197.64000000000004,2,At-risk customers,Win back campaigns
14790,17,10.000000000000002,2526.619999999999,1,Recent active customers,Upsell and crosse sell opportunities
14791,607,1.0,303.62999999999994,0,High value loyal customers,Retention and Premium Offers
14792,64,1.0,6.2,2,At-risk customers,Win back campaigns
14793,21,1.9999999999999996,625.8999999999999,2,At-risk customers,Win back campaigns
14794,3,10.000000000000002,1953.9000000000008,1,Recent active customers,Upsell and crosse sell opportunities
14795,166,1.0,131.44999999999996,2,At-risk customers,Win back campaigns
14796,1,26.999999999999996,10169.33,1,Recent active customers,Upsell and crosse sell opportunities
14797,507,1.0,300.31,0,High value loyal customers,Retention and Premium Offers
14798,53,8.000000000000002,724.31,2,At-risk customers,Win back campaigns
14799,51,1.9999999999999996,338.15000000000003,2,At-risk customers,Win back campaigns
14800,48,16.999999999999996,7191.3299999999945,1,Recent active customers,Upsell and crosse sell opportunities
14801,61,1.0,189.34000000000003,2,At-risk customers,Win back campaigns
14802,438,1.9999999999999996,1502.9799999999998,0,High value loyal customers,Retention and Premium Offers
14803,162,3.0,845.5500000000002,2,At-risk customers,Win back campaigns
14804,9,1.0,353.27,2,At-risk customers,Win back campaigns
14805,15,6.999999999999998,1082.5500000000004,2,At-risk customers,Win back campaigns
14806,75,1.9999999999999996,303.4300000000001,2,At-risk customers,Win back campaigns
14807,391,1.9999999999999996,504.14000000000016,0,High value loyal customers,Retention and Premium Offers
14808,40,8.000000000000002,2718.5999999999995,1,Recent active customers,Upsell and crosse sell opportunities
14809,621,1.9999999999999996,686.7600000000002,0,High value loyal customers,Retention and Premium Offers
14810,41,13.000000000000004,2354.0300000000007,1,Recent active customers,Upsell and crosse sell opportunities
14811,387,1.0,170.50000000000006,0,High value loyal customers,Retention and Premium Offers
14812,599,1.0,178.84999999999997,0,High value loyal customers,Retention and Premium Offers
14813,370,3.9999999999999996,888.9100000000003,0,High value loyal customers,Retention and Premium Offers
14814,581,1.0,154.21,0,High value loyal customers,Retention and Premium Offers
14815,37,1.9999999999999996,778.5,2,At-risk customers,Win back campaigns
14816,197,1.0,271.8499999999999,2,At-risk customers,Win back campaigns
14817,200,6.999999999999998,3959.859999999998,1,Recent active customers,Upsell and crosse sell opportunities
14818,74,6.0,1153.5599999999995,2,At-risk customers,Win back campaigns
14819,64,3.9999999999999996,456.40999999999997,2,At-risk customers,Win back campaigns
14820,21,9.000000000000002,1274.7599999999998,1,Recent active customers,Upsell and crosse sell opportunities
14821,367,6.999999999999998,1230.15,2,At-risk customers,Win back campaigns
14822,485,1.0,157.70000000000002,0,High value loyal customers,Retention and Premium Offers
14823,180,3.0,321.4299999999999,2,At-risk customers,Win back campaigns
14824,10,10.000000000000002,4022.9099999999994,1,Recent active customers,Upsell and crosse sell opportunities
14825,4,23.999999999999996,4735.080000000003,1,Recent active customers,Upsell and crosse sell opportunities
14826,582,1.9999999999999996,385.2,0,High value loyal customers,Retention and Premium Offers
14828,197,13.000000000000004,9839.460000000005,1,Recent active customers,Upsell and crosse sell opportunities
14829,29,6.999999999999998,1455.8700000000003,1,Recent active customers,Upsell and crosse sell opportunities
14830,53,1.0,188.87999999999997,2,At-risk customers,Win back campaigns
14831,680,3.0,1676.5700000000004,0,High value loyal customers,Retention and Premium Offers
14832,630,1.0,322.69000000000005,0,High value loyal customers,Retention and Premium Offers
14833,499,1.0,94.80000000000004,0,High value loyal customers,Retention and Premium Offers
14834,18,6.999999999999998,2206.1599999999994,1,Recent active customers,Upsell and crosse sell opportunities
14835,529,1.9999999999999996,297.00000000000006,0,High value loyal customers,Retention and Premium Offers
14836,10,3.0,102.45000000000003,2,At-risk customers,Win back campaigns
14837,90,9.000000000000002,3460.3199999999993,1,Recent active customers,Upsell and crosse sell opportunities
14838,423,1.9999999999999996,769.9199999999998,0,High value loyal customers,Retention and Premium Offers
14839,418,3.0,915.2799999999997,0,High value loyal customers,Retention and Premium Offers
14840,268,1.9999999999999996,362.7099999999999,2,At-risk customers,Win back campaigns
14841,53,14.0,7163.000000000005,1,Recent active customers,Upsell and crosse sell opportunities
14842,44,3.9999999999999996,2824.6899999999996,2,At-risk customers,Win back campaigns
14843,437,1.0,211.8,0,High value loyal customers,Retention and Premium Offers
14844,64,10.000000000000002,6702.430000000004,1,Recent active customers,Upsell and crosse sell opportunities
14845,600,1.0,150.0,0,High value loyal customers,Retention and Premium Offers
14846,427,1.0,437.40000000000015,0,High value loyal customers,Retention and Premium Offers
14847,149,3.0,1348.9500000000005,2,At-risk customers,Win back campaigns
14848,405,1.0,310.56,0,High value loyal customers,Retention and Premium Offers
14849,22,42.99999999999999,15407.609999999991,1,Recent active customers,Upsell and crosse sell opportunities
14850,312,6.999999999999998,1770.9599999999996,1,Recent active customers,Upsell and crosse sell opportunities
14851,23,3.0,829.4100000000001,2,At-risk customers,Win back campaigns
14852,58,17.999999999999996,6132.430000000002,1,Recent active customers,Upsell and crosse sell opportunities
14853,24,5.0,1376.8699999999994,2,At-risk customers,Win back campaigns
14854,78,11.0,4303.059999999998,1,Recent active customers,Upsell and crosse sell opportunities
14855,119,6.999999999999998,6520.299999999997,1,Recent active customers,Upsell and crosse sell opportunities
14856,36,3.0,1290.5299999999997,2,At-risk customers,Win back campaigns
14857,60,6.999999999999998,3651.850999999999,1,Recent active customers,Upsell and crosse sell opportunities
14858,506,1.0,180.74999999999994,0,High value loyal customers,Retention and Premium Offers
14859,13,5.0,1705.6399999999994,2,At-risk customers,Win back campaigns
14860,19,1.0,170.32,2,At-risk customers,Win back campaigns
14861,52,10.000000000000002,1380.7299999999998,1,Recent active customers,Upsell and crosse sell opportunities
14862,26,1.9999999999999996,841.1999999999997,2,At-risk customers,Win back campaigns
14863,29,1.0,266.75999999999993,2,At-risk customers,Win back campaigns
14865,7,3.9999999999999996,92.52000000000004,2,At-risk customers,Win back campaigns
14866,11,18.999999999999996,20746.53999999999,1,Recent active customers,Upsell and crosse sell opportunities
14867,186,16.0,2952.059999999999,1,Recent active customers,Upsell and crosse sell opportunities
14868,3,12.0,4184.010000000001,1,Recent active customers,Upsell and crosse sell opportunities
14869,9,6.0,2778.140000000001,1,Recent active customers,Upsell and crosse sell opportunities
14870,262,6.0,1838.9499999999994,2,At-risk customers,Win back campaigns
14871,3,9.000000000000002,1228.1700000000003,1,Recent active customers,Upsell and crosse sell opportunities
14872,484,3.0,816.6000000000001,0,High value loyal customers,Retention and Premium Offers
14873,210,1.9999999999999996,854.13,2,At-risk customers,Win back campaigns
14874,535,1.0,116.17999999999998,0,High value loyal customers,Retention and Premium Offers
14875,108,3.0,2862.399999999999,2,At-risk customers,Win back campaigns
14876,521,1.9999999999999996,256.69999999999993,0,High value loyal customers,Retention and Premium Offers
14877,418,1.9999999999999996,425.85000000000014,0,High value loyal customers,Retention and Premium Offers
14878,13,25.000000000000004,4076.499999999999,1,Recent active customers,Upsell and crosse sell opportunities
14879,685,1.0,185.06000000000003,0,High value loyal customers,Retention and Premium Offers
14880,77,3.0,690.5900000000001,2,At-risk customers,Win back campaigns
14881,20,1.0,255.39999999999995,2,At-risk customers,Win back campaigns
14882,27,14.0,3546.6500000000015,1,Recent active customers,Upsell and crosse sell opportunities
14883,19,6.0,761.5900000000004,2,At-risk customers,Win back campaigns
14884,669,1.0,120.60000000000001,0,High value loyal customers,Retention and Premium Offers
14885,132,3.0,1598.1199999999994,2,At-risk customers,Win back campaigns
14886,253,1.0,364.80000000000007,0,High value loyal customers,Retention and Premium Offers
14887,79,1.0,1862.0000000000007,2,At-risk customers,Win back campaigns
14888,207,1.0,369.1999999999998,2,At-risk customers,Win back campaigns
14889,336,1.0,135.90000000000006,0,High value loyal customers,Retention and Premium Offers
14890,254,3.0,817.25,2,At-risk customers,Win back campaigns
14891,148,3.9999999999999996,1106.7300000000002,2,At-risk customers,Win back campaigns
14892,691,1.0,202.35000000000008,0,High value loyal customers,Retention and Premium Offers
14893,10,3.0,1809.6100000000004,2,At-risk customers,Win back campaigns
14894,85,3.0,1492.8099999999995,2,At-risk customers,Win back campaigns
14895,8,37.99999999999999,25119.539999999986,1,Recent active customers,Upsell and crosse sell opportunities
14896,205,8.000000000000002,1825.999999999999,1,Recent active customers,Upsell and crosse sell opportunities
14897,8,8.000000000000002,3140.539999999999,1,Recent active customers,Upsell and crosse sell opportunities
14898,23,14.0,3365.95,1,Recent active customers,Upsell and crosse sell opportunities
14899,395,1.0,1331.3800000000006,0,High value loyal customers,Retention and Premium Offers
14900,522,1.0,13.919999999999995,0,High value loyal customers,Retention and Premium Offers
14901,11,12.0,1919.0000000000002,1,Recent active customers,Upsell and crosse sell opportunities
14902,26,3.0,1035.62,2,At-risk customers,Win back campaigns
14903,21,5.0,2795.3299999999995,1,Recent active customers,Upsell and crosse sell opportunities
14904,2,3.9999999999999996,1630.4899999999993,2,At-risk customers,Win back campaigns
14905,158,8.000000000000002,1971.3900000000003,1,Recent active customers,Upsell and crosse sell opportunities
14906,445,1.0,68.44000000000001,0,High value loyal customers,Retention and Premium Offers
14907,3,16.0,5547.720000000003,1,Recent active customers,Upsell and crosse sell opportunities
14908,74,1.9999999999999996,381.9,2,At-risk customers,Win back campaigns
14909,437,3.0,1404.6799999999998,0,High value loyal customers,Retention and Premium Offers
14910,3,3.9999999999999996,434.3499999999999,2,At-risk customers,Win back campaigns
14911,1,398.0000000000001,291420.81000000006,1,Recent active customers,Upsell and crosse sell opportunities
14912,17,6.0,1889.2500000000005,1,Recent active customers,Upsell and crosse sell opportunities
14913,36,8.000000000000002,4073.1300000000015,1,Recent active customers,Upsell and crosse sell opportunities
14915,91,11.0,1811.2499999999998,1,Recent active customers,Upsell and crosse sell opportunities
14916,71,8.000000000000002,3042.9499999999994,1,Recent active customers,Upsell and crosse sell opportunities
14917,597,1.9999999999999996,1123.7500000000005,0,High value loyal customers,Retention and Premium Offers
14918,116,9.000000000000002,5955.810000000006,1,Recent active customers,Upsell and crosse sell opportunities
14919,539,1.0,359.35000000000014,0,High value loyal customers,Retention and Premium Offers
14920,213,3.0,1607.1700000000008,2,At-risk customers,Win back campaigns
14921,30,1.9999999999999996,1316.0700000000002,2,At-risk customers,Win back campaigns
14922,394,1.9999999999999996,843.7400000000002,0,High value loyal customers,Retention and Premium Offers
14923,51,1.0,749.0999999999997,2,At-risk customers,Win back campaigns
14924,246,3.0,931.0100000000002,2,At-risk customers,Win back campaigns
14926,382,1.9999999999999996,359.3999999999999,0,High value loyal customers,Retention and Premium Offers
14927,397,1.0,308.2000000000001,0,High value loyal customers,Retention and Premium Offers
14928,628,1.0,223.91,0,High value loyal customers,Retention and Premium Offers
14929,32,1.9999999999999996,836.6899999999999,2,At-risk customers,Win back campaigns
14930,109,6.0,5236.730000000005,1,Recent active customers,Upsell and crosse sell opportunities
14931,5,5.0,1257.6800000000005,2,At-risk customers,Win back campaigns
14932,366,1.9999999999999996,666.1299999999998,0,High value loyal customers,Retention and Premium Offers
14933,444,3.9999999999999996,1770.0000000000005,0,High value loyal customers,Retention and Premium Offers
14934,82,5.0,3503.500000000001,1,Recent active customers,Upsell and crosse sell opportunities
14935,297,1.9999999999999996,2849.829999999999,2,At-risk customers,Win back campaigns
14936,34,12.0,12410.809999999994,1,Recent active customers,Upsell and crosse sell opportunities
14937,57,3.0,1621.8799999999999,2,At-risk customers,Win back campaigns
14938,562,1.9999999999999996,2322.4300000000003,0,High value loyal customers,Retention and Premium Offers
14940,418,1.9999999999999996,531.4900000000001,0,High value loyal customers,Retention and Premium Offers
14941,579,1.0,182.10000000000008,0,High value loyal customers,Retention and Premium Offers
14942,402,3.9999999999999996,746.5600000000002,0,High value loyal customers,Retention and Premium Offers
14943,663,1.0,107.61999999999998,0,High value loyal customers,Retention and Premium Offers
14944,30,18.999999999999996,9784.669999999993,1,Recent active customers,Upsell and crosse sell opportunities
14945,414,1.0,179.40000000000003,0,High value loyal customers,Retention and Premium Offers
14946,14,1.0,100.9,2,At-risk customers,Win back campaigns
14947,72,6.0,1049.7899999999995,2,At-risk customers,Win back campaigns
14948,23,6.0,1101.9700000000003,2,At-risk customers,Win back campaigns
14949,469,3.9999999999999996,515.0,0,High value loyal customers,Retention and Premium Offers
14950,19,1.0,371.2,2,At-risk customers,Win back campaigns
14951,79,1.0,311.6900000000001,2,At-risk customers,Win back campaigns
14952,60,32.0,17629.350000000002,1,Recent active customers,Upsell and crosse sell opportunities
14953,25,3.9999999999999996,971.3200000000003,2,At-risk customers,Win back campaigns
14954,12,1.9999999999999996,462.1199999999999,2,At-risk customers,Win back campaigns
14955,733,1.0,163.77,0,High value loyal customers,Retention and Premium Offers
14956,421,1.0,1325.0,0,High value loyal customers,Retention and Premium Offers
14957,253,1.9999999999999996,261.69,2,At-risk customers,Win back campaigns
14958,147,6.0,941.9899999999999,2,At-risk customers,Win back campaigns
14959,64,3.9999999999999996,695.4199999999998,2,At-risk customers,Win back campaigns
14960,8,1.9999999999999996,221.27000000000007,2,At-risk customers,Win back campaigns
14961,11,22.0,16410.150000000005,1,Recent active customers,Upsell and crosse sell opportunities
14962,271,3.9999999999999996,366.90999999999985,2,At-risk customers,Win back campaigns
14963,10,12.0,3123.5700000000015,1,Recent active customers,Upsell and crosse sell opportunities
14964,247,1.0,206.21,0,High value loyal customers,Retention and Premium Offers
14965,96,1.9999999999999996,596.0899999999998,2,At-risk customers,Win back campaigns
14966,15,6.0,1064.2600000000002,2,At-risk customers,Win back campaigns
14967,50,6.0,1982.61,1,Recent active customers,Upsell and crosse sell opportunities
14968,30,1.9999999999999996,501.24000000000007,2,At-risk customers,Win back campaigns
14969,704,1.0,906.2300000000004,0,High value loyal customers,Retention and Premium Offers
14970,68,12.0,4919.350000000003,1,Recent active customers,Upsell and crosse sell opportunities
14971,35,3.0,1097.9800000000005,2,At-risk customers,Win back campaigns
14972,128,1.9999999999999996,145.07000000000002,2,At-risk customers,Win back campaigns
14973,107,3.0,1314.4499999999998,2,At-risk customers,Win back campaigns
14974,37,1.0,89.93999999999997,2,At-risk customers,Win back campaigns
14975,57,1.9999999999999996,472.3899999999999,2,At-risk customers,Win back campaigns
14976,57,6.999999999999998,790.86,2,At-risk customers,Win back campaigns
14977,726,1.0,31.92999999999999,0,High value loyal customers,Retention and Premium Offers
14978,72,10.000000000000002,3112.190000000003,1,Recent active customers,Upsell and crosse sell opportunities
14979,735,1.0,429.6600000000002,0,High value loyal customers,Retention and Premium Offers
14980,737,1.0,150.68000000000006,0,High value loyal customers,Retention and Premium Offers
14981,246,1.9999999999999996,372.9200000000001,2,At-risk customers,Win back campaigns
14982,572,1.0,237.78000000000003,0,High value loyal customers,Retention and Premium Offers
14983,689,1.0,183.2,0,High value loyal customers,Retention and Premium Offers
14984,19,6.0,1260.5100000000002,2,At-risk customers,Win back campaigns
14985,198,1.9999999999999996,292.00999999999993,2,At-risk customers,Win back campaigns
14986,376,1.9999999999999996,563.0999999999998,0,High value loyal customers,Retention and Premium Offers
14987,16,8.000000000000002,1550.6499999999999,1,Recent active customers,Upsell and crosse sell opportunities
14988,212,6.999999999999998,2038.650000000001,1,Recent active customers,Upsell and crosse sell opportunities
14989,662,1.0,342.4000000000001,0,High value loyal customers,Retention and Premium Offers
14990,612,1.9999999999999996,304.16999999999996,0,High value loyal customers,Retention and Premium Offers
14991,430,1.0,314.67000000000013,0,High value loyal customers,Retention and Premium Offers
14992,442,1.0,210.50000000000009,0,High value loyal customers,Retention and Premium Offers
14993,564,1.0,36.13000000000001,0,High value loyal customers,Retention and Premium Offers
14994,382,5.0,946.7199999999997,0,High value loyal customers,Retention and Premium Offers
14995,39,1.9999999999999996,231.97999999999996,2,At-risk customers,Win back campaigns
14996,481,1.9999999999999996,442.28999999999996,0,High value loyal customers,Retention and Premium Offers
14997,46,3.9999999999999996,776.6,2,At-risk customers,Win back campaigns
14998,170,3.9999999999999996,753.18,2,At-risk customers,Win back campaigns
14999,593,1.0,129.48000000000005,0,High value loyal customers,Retention and Premium Offers
15000,48,1.0,490.5200000000001,2,At-risk customers,Win back campaigns
15001,394,1.9999999999999996,199.11000000000004,0,High value loyal customers,Retention and Premium Offers
15002,116,9.000000000000002,4138.079999999997,1,Recent active customers,Upsell and crosse sell opportunities
15003,473,6.0,1027.0299999999997,0,High value loyal customers,Retention and Premium Offers
15004,147,1.0,1220.77,2,At-risk customers,Win back campaigns
15005,16,56.00000000000001,13754.58000000001,1,Recent active customers,Upsell and crosse sell opportunities
15006,51,1.9999999999999996,757.7800000000002,2,At-risk customers,Win back campaigns
15007,159,1.0,156.91000000000003,2,At-risk customers,Win back campaigns
15008,480,1.9999999999999996,359.9999999999999,0,High value loyal customers,Retention and Premium Offers
15009,12,3.0,1259.4299999999996,2,At-risk customers,Win back campaigns
15010,36,1.0,308.9399999999998,2,At-risk customers,Win back campaigns
15011,396,1.9999999999999996,416.6000000000002,0,High value loyal customers,Retention and Premium Offers
15012,54,3.0,646.26,2,At-risk customers,Win back campaigns
15013,488,10.000000000000002,1610.8199999999997,0,High value loyal customers,Retention and Premium Offers
15014,43,1.9999999999999996,257.67,2,At-risk customers,Win back campaigns
15015,501,13.000000000000004,2354.97,1,Recent active customers,Upsell and crosse sell opportunities
15016,173,5.0,620.8900000000001,2,At-risk customers,Win back campaigns
15017,34,1.0,125.58000000000001,2,At-risk customers,Win back campaigns
15018,39,3.0,496.21000000000004,2,At-risk customers,Win back campaigns
15019,267,1.0,252.8099999999999,0,High value loyal customers,Retention and Premium Offers
15020,379,1.0,198.46999999999994,0,High value loyal customers,Retention and Premium Offers
15021,9,12.0,2500.5899999999997,1,Recent active customers,Upsell and crosse sell opportunities
15022,12,5.0,1133.4400000000005,2,At-risk customers,Win back campaigns
15023,3,20.0,11578.650000000007,1,Recent active customers,Upsell and crosse sell opportunities
15024,10,16.0,3559.3900000000026,1,Recent active customers,Upsell and crosse sell opportunities
15025,33,1.9999999999999996,979.7900000000002,2,At-risk customers,Win back campaigns
15026,80,5.0,1048.89,2,At-risk customers,Win back campaigns
15027,31,10.000000000000002,3195.5999999999985,1,Recent active customers,Upsell and crosse sell opportunities
15028,8,6.0,962.9399999999997,2,At-risk customers,Win back campaigns
15029,620,1.0,365.1000000000001,0,High value loyal customers,Retention and Premium Offers
15030,72,8.000000000000002,1979.9100000000005,1,Recent active customers,Upsell and crosse sell opportunities
15031,4,14.0,3102.939999999999,1,Recent active customers,Upsell and crosse sell opportunities
15032,256,8.000000000000002,11010.050000000008,1,Recent active customers,Upsell and crosse sell opportunities
15033,5,10.000000000000002,2557.1800000000003,1,Recent active customers,Upsell and crosse sell opportunities
15034,16,14.0,8231.2,1,Recent active customers,Upsell and crosse sell opportunities
15035,90,1.0,252.73000000000002,2,At-risk customers,Win back campaigns
15036,72,3.0,429.56000000000006,2,At-risk customers,Win back campaigns
15037,376,1.9999999999999996,397.76,0,High value loyal customers,Retention and Premium Offers
15038,59,9.000000000000002,1146.5300000000004,1,Recent active customers,Upsell and crosse sell opportunities
15039,10,93.0,39141.47999999999,1,Recent active customers,Upsell and crosse sell opportunities
15040,542,1.0,7.489999999999999,0,High value loyal customers,Retention and Premium Offers
15041,170,1.9999999999999996,289.3999999999999,2,At-risk customers,Win back campaigns
15042,199,1.9999999999999996,315.45000000000005,2,At-risk customers,Win back campaigns
15043,31,6.0,2870.32,1,Recent active customers,Upsell and crosse sell opportunities
15044,19,35.0,16024.15000000001,1,Recent active customers,Upsell and crosse sell opportunities
15045,152,1.9999999999999996,735.66,2,At-risk customers,Win back campaigns
15046,9,25.000000000000004,7623.790000000001,1,Recent active customers,Upsell and crosse sell opportunities
15047,270,1.0,343.6199999999999,0,High value loyal customers,Retention and Premium Offers
15048,65,3.9999999999999996,381.0,2,At-risk customers,Win back campaigns
15049,274,1.0,121.17,0,High value loyal customers,Retention and Premium Offers
15050,25,5.0,4087.1899999999973,1,Recent active customers,Upsell and crosse sell opportunities
15051,23,9.000000000000002,3926.9099999999994,1,Recent active customers,Upsell and crosse sell opportunities
15052,319,1.0,207.73000000000002,0,High value loyal customers,Retention and Premium Offers
15053,5,3.0,693.9500000000003,2,At-risk customers,Win back campaigns
15054,12,1.9999999999999996,302.0999999999999,2,At-risk customers,Win back campaigns
15055,475,3.0,549.1200000000001,0,High value loyal customers,Retention and Premium Offers
15056,520,1.0,113.64999999999995,0,High value loyal customers,Retention and Premium Offers
15057,275,5.0,3255.9600000000005,1,Recent active customers,Upsell and crosse sell opportunities
15058,25,16.0,3387.58,1,Recent active customers,Upsell and crosse sell opportunities
15059,41,18.999999999999996,3491.199999999998,1,Recent active customers,Upsell and crosse sell opportunities
15060,8,3.9999999999999996,294.24999999999994,2,At-risk customers,Win back campaigns
15061,4,126.99999999999997,126389.02000000009,1,Recent active customers,Upsell and crosse sell opportunities
15062,71,8.000000000000002,2585.6200000000003,1,Recent active customers,Upsell and crosse sell opportunities
15063,213,1.0,370.8,2,At-risk customers,Win back campaigns
15064,410,3.9999999999999996,1254.4099999999996,0,High value loyal customers,Retention and Premium Offers
15065,38,5.0,3326.859999999998,1,Recent active customers,Upsell and crosse sell opportunities
15066,53,1.0,893.59,2,At-risk customers,Win back campaigns
15067,78,5.0,3862.8800000000037,1,Recent active customers,Upsell and crosse sell opportunities
15068,46,3.9999999999999996,1174.8999999999999,2,At-risk customers,Win back campaigns
15069,179,1.0,1109.5299999999997,2,At-risk customers,Win back campaigns
15070,373,3.0,737.05,0,High value loyal customers,Retention and Premium Offers
15071,94,3.9999999999999996,1455.56,2,At-risk customers,Win back campaigns
15072,479,1.0,187.52000000000004,0,High value loyal customers,Retention and Premium Offers
15073,10,8.000000000000002,2788.0199999999995,1,Recent active customers,Upsell and crosse sell opportunities
15074,105,3.0,1553.1300000000006,2,At-risk customers,Win back campaigns
15075,78,1.0,773.0299999999999,2,At-risk customers,Win back campaigns
15076,173,3.0,1447.74,2,At-risk customers,Win back campaigns
15077,495,1.9999999999999996,2428.079999999999,0,High value loyal customers,Retention and Premium Offers
15078,7,53.00000000000001,17286.73000000001,1,Recent active customers,Upsell and crosse sell opportunities
15079,213,11.0,3625.3999999999987,1,Recent active customers,Upsell and crosse sell opportunities
15080,428,1.9999999999999996,546.2499999999999,0,High value loyal customers,Retention and Premium Offers
15081,22,12.0,1854.5699999999993,1,Recent active customers,Upsell and crosse sell opportunities
15082,669,1.0,93.35000000000005,0,High value loyal customers,Retention and Premium Offers
15083,257,1.0,88.2,0,High value loyal customers,Retention and Premium Offers
15084,380,1.9999999999999996,965.2,0,High value loyal customers,Retention and Premium Offers
15085,730,1.0,347.53999999999996,0,High value loyal customers,Retention and Premium Offers
15086,565,1.9999999999999996,218.52999999999997,0,High value loyal customers,Retention and Premium Offers
15087,282,1.0,306.93999999999994,0,High value loyal customers,Retention and Premium Offers
15088,21,1.9999999999999996,1160.0700000000002,2,At-risk customers,Win back campaigns
15089,10,6.0,2420.840000000001,1,Recent active customers,Upsell and crosse sell opportunities
15090,308,1.0,381.32000000000016,0,High value loyal customers,Retention and Premium Offers
15091,68,3.0,1046.61,2,At-risk customers,Win back campaigns
15092,215,3.0,776.4600000000002,2,At-risk customers,Win back campaigns
15093,18,23.000000000000004,13702.38,1,Recent active customers,Upsell and crosse sell opportunities
15094,463,1.9999999999999996,82.99999999999997,0,High value loyal customers,Retention and Premium Offers
15095,104,10.000000000000002,3141.6400000000017,1,Recent active customers,Upsell and crosse sell opportunities
15096,43,1.0,219.39,2,At-risk customers,Win back campaigns
15097,4,3.0,908.3499999999997,2,At-risk customers,Win back campaigns
15098,182,3.0,39916.49999999999,1,Recent active customers,Upsell and crosse sell opportunities
15099,84,1.0,410.48,2,At-risk customers,Win back campaigns
15100,334,6.999999999999998,2193.8999999999996,1,Recent active customers,Upsell and crosse sell opportunities
15101,9,6.0,1477.94,2,At-risk customers,Win back campaigns
15102,531,1.9999999999999996,554.6699999999997,0,High value loyal customers,Retention and Premium Offers
15103,31,1.9999999999999996,703.36,2,At-risk customers,Win back campaigns
15104,197,1.9999999999999996,993.5399999999996,2,At-risk customers,Win back campaigns
15105,18,9.000000000000002,3094.91,1,Recent active customers,Upsell and crosse sell opportunities
15106,18,5.0,1422.5200000000004,2,At-risk customers,Win back campaigns
15107,311,9.000000000000002,824.3500000000001,2,At-risk customers,Win back campaigns
15108,142,3.9999999999999996,1300.2500000000005,2,At-risk customers,Win back campaigns
15109,246,3.0,983.0999999999999,2,At-risk customers,Win back campaigns
15110,24,6.0,1505.8499999999995,2,At-risk customers,Win back campaigns
15111,29,5.0,2442.369999999999,1,Recent active customers,Upsell and crosse sell opportunities
15112,611,1.0,209.40000000000003,0,High value loyal customers,Retention and Premium Offers
15113,10,3.0,3509.430000000002,2,At-risk customers,Win back campaigns
15114,30,12.0,3400.120000000001,1,Recent active customers,Upsell and crosse sell opportunities
15115,18,1.9999999999999996,531.8500000000001,2,At-risk customers,Win back campaigns
15116,18,3.9999999999999996,1352.7499999999998,2,At-risk customers,Win back campaigns
15117,15,8.000000000000002,2485.9699999999993,1,Recent active customers,Upsell and crosse sell opportunities
15118,134,1.0,244.8000000000001,2,At-risk customers,Win back campaigns
15119,246,1.0,266.40000000000003,0,High value loyal customers,Retention and Premium Offers
15120,134,1.0,358.81999999999994,2,At-risk customers,Win back campaigns
15121,50,1.9999999999999996,457.7199999999999,2,At-risk customers,Win back campaigns
15122,114,11.0,4487.270000000004,1,Recent active customers,Upsell and crosse sell opportunities
15123,7,5.0,4656.169999999998,1,Recent active customers,Upsell and crosse sell opportunities
15124,23,3.9999999999999996,450.82000000000005,2,At-risk customers,Win back campaigns
15125,25,23.999999999999996,17024.870000000006,1,Recent active customers,Upsell and crosse sell opportunities
15126,537,1.9999999999999996,449.4899999999999,0,High value loyal customers,Retention and Premium Offers
15127,66,1.9999999999999996,711.5000000000002,2,At-risk customers,Win back campaigns
15128,60,5.0,1783.6799999999996,2,At-risk customers,Win back campaigns
15129,50,23.000000000000004,6860.180000000006,1,Recent active customers,Upsell and crosse sell opportunities
15130,170,1.0,330.10999999999996,2,At-risk customers,Win back campaigns
